Date,likecount,Negative,Positive,Neutral,Close,Result
2020-11-09,81.0,0.048538487,0.572587,0.37887448,0.00266953,0.0027724004392991794
2020-11-10,44.5,0.07325524,0.65478134,0.27196342,0.00275341,0.0028643766343114476
2020-11-11,15.333333333333334,0.42668223,0.22240286,0.35091496,0.00276896,0.002820268596928989
2020-11-13,55.333333333333336,0.054955196,0.35329846,0.59174633,0.00282145,0.0028285999880999575
2020-11-15,106.5,0.0069768475,0.48043615,0.512587,0.00277541,0.0027904960543140727
2020-11-16,119.75,0.20844129,0.20319176,0.5883669,0.00288579,0.002863677847473785
2020-11-17,46.25,0.13266556,0.35341886,0.5139156,0.00293588,0.0029076664498450377
2020-11-18,25.0,0.3229243,0.042286754,0.63478893,0.00290902,0.0029504407478363436
2020-11-20,157.0,0.026375676,0.45749855,0.51612574,0.00298434,0.002987653229547511
2020-11-21,66.55555555555556,0.087139644,0.6353304,0.27752998,0.00350659,0.002958687672397603
2020-11-22,105.5,0.116445705,0.4926308,0.39092356,0.0033293,0.0030698080501427713
2020-11-23,18.0,0.03937041,0.5499384,0.4106912,0.00364797,0.003507623092071376
2020-11-24,100.0,0.004265617,0.83482057,0.16091383,0.00420366,0.003463211866055443
2020-11-25,42.22222222222222,0.2452089,0.24679881,0.50799227,0.00372672,0.0036384533463575883
2020-11-26,84.0,0.031551857,0.37418494,0.59426326,0.00324982,0.004091649060483508
2020-11-27,73.0,0.04622838,0.50042224,0.45334935,0.00327521,0.0038095613872451586
2020-11-28,85.0,0.20138454,0.074874036,0.7237414,0.00340487,0.003388204741710686
2020-11-29,21.0,0.025321959,0.40603247,0.5686456,0.00344778,0.0033213467078953003
2020-11-30,80.0,0.028253255,0.482249,0.48949775,0.00355089,0.003408694481410868
2020-12-01,134.5,0.16695902,0.09320021,0.73984075,0.0033347,0.003487227892980226
2020-12-03,32.0,0.1978781,0.60705906,0.19506283,0.00342761,0.0035689284149521654
2020-12-04,155.5,0.011216292,0.4474423,0.5413414,0.00329811,0.003395765859394949
2020-12-05,32.333333333333336,0.007903665,0.47537374,0.5167226,0.00339687,0.0034395811696047687
2020-12-06,24.0,0.0015465685,0.9870566,0.0113968095,0.0033884,0.003412008439726659
2020-12-07,56.833333333333336,0.114891954,0.5176952,0.3674128,0.00334233,0.0034690036407432068
2020-12-08,457.75,0.07002892,0.53782123,0.39214987,0.00317934,0.0034415950008156097
2020-12-09,20.0,0.517031,0.03724336,0.4457256,0.00315811,0.0033774569468174643
2020-12-10,415.0,0.28911522,0.15289989,0.5579849,0.0031046,0.0033131797941363572
2020-12-15,73.0,0.00757079,0.8547454,0.13768384,0.00320577,0.0032512053252236055
2020-12-16,48.0,0.0039855693,0.9661976,0.029816825,0.00341629,0.003268412878452016
2020-12-17,84.55555555555556,0.07247172,0.5308504,0.39667785,0.0037298,0.0034422563976173235
2020-12-18,38.857142857142854,0.28588143,0.38003248,0.33408612,0.00385822,0.003624706405627423
2020-12-19,47.166666666666664,0.017494569,0.57528645,0.40721896,0.00392675,0.0038486337810813556
2020-12-20,173.14545454545456,0.09263605,0.4293276,0.47803637,0.00462466,0.0039028055500568456
2020-12-21,70.28571428571429,0.08893454,0.36810184,0.5429636,0.00478746,0.003944479747948992
2020-12-22,184.91666666666666,0.094428904,0.63138896,0.2741821,0.00450782,0.004403184971050873
2020-12-23,120.66666666666667,0.038481373,0.49502197,0.46649662,0.00376766,0.004623582765857348
2020-12-24,82.0909090909091,0.08286034,0.45617744,0.46096218,0.00457046,0.004552816795227621
2020-12-25,197.375,0.19155407,0.44028172,0.3681642,0.00458201,0.0040399169429210175
2020-12-26,66.1,0.16880874,0.36903673,0.46215448,0.00449367,0.004475683669564175
2020-12-27,174.27777777777777,0.04181481,0.50389206,0.45429313,0.00454771,0.004614526240465872
2020-12-28,62.666666666666664,0.11419756,0.44036686,0.44543558,0.00459177,0.004562722636254338
2020-12-29,81.0,0.025814291,0.4380954,0.5360903,0.00448647,0.004594985394009625
2020-12-30,54.77777777777778,0.15583347,0.3646211,0.47954544,0.00463551,0.004625009399146106
